GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_nonfamily_household,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans,2000,2004,2008,2012,2016
13121006700,652364.9309532964,-757989.8409740119,3.419947485193194,4031,21.4,0.0,33.0,23.7,17.5,11.9,55.9,18.7,54.1,25.3,68.3,25449,32.7,34.8,3.4,17.0,36.5,0.0,29.7,7.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121006801,654526.5165425268,-757613.0841329795,0.6621812464460164,2384,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.5,69.8,42.2,0.0,0.0,8.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121006802,655175.3054264797,-758264.9434786027,0.7275247077448589,2272,25.4,0.0,31.6,5.2,35.5,20.0,49.7,10.7,22.8,2.2,87.1,11736,70.4,79.8,0.0,2.4,12.5,0.0,50.3,2.5,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121006900,655342.0811940511,-756702.7436900417,3.1580575084406597,3535,9.5,0.4,30.0,37.1,5.8,4.3,30.8,15.1,53.5,17.7,44.8,59922,14.8,20.6,46.4,25.6,33.0,0.0,19.7,5.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007001,652613.2374098721,-759758.4638584335,4.573658785276088,5002,14.3,0.1,33.9,13.0,13.5,6.3,56.0,19.9,43.7,22.7,63.9,29295,32.2,30.4,2.1,23.1,32.7,1.5,28.4,3.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007002,654574.7650132326,-759471.1329044492,4.391260245783853,2688,15.3,0.0,29.4,12.8,18.5,14.7,38.4,24.0,48.5,24.8,61.2,37577,31.9,29.5,2.3,19.9,30.6,3.4,11.9,1.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007100,655781.8158933042,-759131.1536748752,2.4836779335554047,2299,32.5,0.6,46.9,6.3,20.3,12.9,55.7,19.2,45.3,25.6,62.8,22452,36.9,20.3,11.7,11.1,41.0,1.7,23.5,9.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007200,654703.1364428784,-763231.1445471763,8.98885032087725,2202,19.0,1.4,43.9,11.8,27.9,7.2,58.4,17.8,28.3,33.5,57.2,29808,35.0,31.7,1.0,15.4,35.2,0.0,17.5,4.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007300,653401.9487160788,-761912.1509373746,7.689410782874256,7513,18.7,0.1,34.3,12.6,10.0,11.1,43.3,25.9,36.8,14.3,78.3,26369,41.3,43.6,3.9,30.4,32.2,0.0,28.0,4.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007400,650960.9176755602,-761182.7506271929,2.3313238056187884,3540,10.4,1.0,29.0,9.0,23.1,8.4,55.4,21.2,52.0,16.5,82.7,19552,42.5,48.6,7.0,20.3,33.4,6.7,33.3,5.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007500,650507.8130137563,-759402.8229992973,3.3055283906524897,3412,30.3,0.0,38.7,19.9,5.1,10.3,50.3,20.8,59.1,21.5,63.4,26604,33.9,29.9,9.6,24.9,39.9,0.0,32.4,5.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007602,645769.3229012317,-757748.6465017739,3.378275887941272,2653,15.9,0.0,26.7,26.6,7.8,3.0,64.3,17.1,45.1,13.4,51.7,32667,37.2,35.4,2.1,18.5,47.1,2.6,21.9,11.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007603,647800.6412690361,-758190.101180372,3.161197798983308,4735,59.9,0.0,53.2,8.9,27.3,6.8,73.5,22.8,65.7,18.5,92.2,13982,57.8,53.8,0.9,25.4,31.3,1.8,48.5,9.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007604,645486.2781838545,-758848.0968893333,1.1217084681223362,2468,35.7,0.0,32.4,16.5,20.9,6.7,66.1,28.3,59.2,32.1,83.1,20851,39.1,44.9,2.4,18.5,33.6,0.0,38.7,5.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007703,641603.7931048918,-758690.1338877775,4.543221506139443,4220,16.1,0.8,32.3,25.2,12.5,0.0,53.9,12.2,38.1,16.2,41.5,43381,21.5,21.7,2.1,29.8,38.7,2.4,9.9,7.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007704,643367.4267670541,-758148.9946504965,6.850068153552214,6075,28.2,1.2,36.2,20.3,11.2,8.8,52.9,22.8,37.0,15.9,58.9,33683,31.2,31.3,1.7,17.8,33.2,0.0,30.2,4.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007705,643145.5421129302,-760911.2072086469,3.3319103325198283,4625,19.6,0.4,29.0,26.4,18.7,4.0,50.7,10.4,51.3,20.3,74.8,25357,38.6,34.2,1.7,22.3,29.9,1.0,30.3,6.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007706,640469.1917662672,-762017.4770506263,13.391293025807078,9698,20.0,0.0,28.9,28.9,13.7,5.5,48.0,10.0,57.7,8.3,70.6,37473,29.0,20.0,2.8,40.6,36.6,0.0,25.0,5.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007802,639458.1325189195,-757865.4495840842,13.652731483634858,10246,9.8,1.4,35.1,39.1,11.8,5.4,40.1,14.5,40.9,10.5,44.0,49861,17.5,18.5,0.7,15.4,38.2,1.9,5.9,7.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007805,638610.9637391715,-753246.1286351852,15.272344670882466,3381,13.7,0.6,31.1,19.1,12.1,6.3,46.8,15.6,51.1,17.4,67.8,33054,30.5,24.5,3.6,37.1,39.0,0.0,23.5,8.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007806,640737.15171701,-753939.8266966264,5.027934474789317,7255,26.6,0.0,40.3,18.7,19.4,0.0,44.4,9.0,42.4,5.3,42.8,38232,36.3,17.5,2.6,27.6,40.9,3.1,15.9,8.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007807,642420.9379640089,-752097.8104177942,2.905960705651018,3368,21.8,3.7,34.1,14.4,20.8,7.5,52.8,10.9,39.8,29.0,70.1,20792,43.3,54.1,2.1,13.3,27.6,4.8,33.0,1.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007808,642169.3965206911,-753305.1149201457,1.634974473206438,4456,53.8,2.4,49.4,9.8,19.1,11.8,59.0,18.9,34.3,25.7,89.1,13263,66.7,71.5,0.0,2.1,22.3,0.0,50.3,1.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121007900,642987.9287834136,-755435.7775299336,8.473213168140457,5331,2.8,0.0,28.1,38.2,2.6,15.8,40.7,8.5,43.0,9.3,32.4,59181,10.8,6.7,3.0,40.1,49.8,0.0,4.1,5.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008000,646344.7625875341,-756221.3919568235,5.926874804274397,5916,27.7,2.0,34.6,19.1,15.4,11.6,48.8,17.8,40.0,21.3,43.3,41217,27.5,22.9,2.1,18.9,39.8,0.0,18.4,6.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008101,646472.3493856487,-754952.1044476663,0.9052328605151612,1530,15.4,6.1,33.1,14.1,8.5,12.6,46.5,7.8,26.8,5.4,32.7,41597,27.2,10.5,0.3,9.6,40.7,0.0,14.8,9.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008102,645060.530833588,-753830.8556080692,7.250876392385169,7010,25.2,3.3,34.2,14.0,19.8,9.0,55.9,19.5,52.3,14.5,76.1,25573,42.7,26.4,3.3,9.9,38.2,0.8,29.2,3.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008201,643716.8794501871,-751231.2438220235,5.371085085025773,6281,26.6,0.6,35.9,25.2,10.4,3.3,62.5,14.1,54.2,16.6,55.6,37801,28.1,22.4,1.7,23.3,38.2,3.5,23.8,8.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008202,641120.0989751542,-750088.6229767652,7.047298905480869,2133,18.5,1.3,41.6,12.9,10.5,0.0,62.6,18.1,32.3,24.3,56.2,28032,27.8,37.4,3.7,8.6,34.8,0.0,22.0,5.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008301,645940.2431252879,-751821.3408790745,2.634558855729264,2456,28.5,1.4,39.7,12.7,19.5,1.7,66.7,23.2,58.3,43.9,61.8,24053,34.5,30.0,1.8,13.9,38.8,0.0,30.5,10.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008302,646567.3005313794,-752566.4488221493,1.895051395103009,1709,16.5,0.8,33.3,23.4,9.4,3.1,68.2,15.6,51.3,40.3,46.0,29185,24.8,31.5,1.0,10.4,48.8,1.7,20.2,8.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008400,648105.6232051842,-752035.1175550062,1.7822930609353949,2733,17.0,5.9,29.4,16.6,26.6,17.7,52.0,15.7,69.0,41.9,76.5,21422,38.0,43.2,10.7,43.4,45.9,0.0,40.0,9.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008500,647286.8739201585,-750531.635503543,3.7126663158054134,2546,15.4,6.7,31.2,12.3,24.7,5.6,73.0,15.4,53.0,35.6,54.5,24072,26.5,25.9,1.6,21.4,49.0,2.3,13.2,10.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008601,645216.6018382023,-749922.1809488535,4.527324248336627,4404,22.0,2.4,32.4,13.9,19.9,8.0,55.9,15.7,43.8,30.5,77.2,21288,53.3,41.8,1.2,18.4,28.2,1.3,40.5,5.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008602,643101.9706463302,-748658.3234355957,4.6767999003746805,1382,15.0,0.0,33.3,23.1,2.7,1.1,52.8,10.5,40.2,9.7,76.3,35262,22.5,22.1,9.3,19.2,33.5,0.0,16.1,4.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008700,645852.8240977174,-748421.8025297122,7.807595520760069,5592,7.5,2.0,35.3,27.6,12.9,5.2,37.9,16.8,60.9,8.7,77.3,33339,25.5,28.6,11.0,14.1,30.9,0.0,22.0,6.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008800,645953.2996421381,-746750.8951351593,9.816118456375822,5012,2.1,0.0,25.1,63.1,3.0,2.5,42.3,7.8,30.4,18.3,34.7,105625,2.9,6.6,68.8,18.6,33.1,0.0,5.5,2.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008902,649572.3568967974,-747968.785224749,7.15007429774822,7307,1.6,2.2,24.3,75.2,2.4,7.4,35.9,6.7,70.8,13.4,65.8,64383,1.4,14.6,63.2,62.4,31.1,0.2,6.8,4.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008903,647195.3752147637,-745901.2543252825,1.1623581093560136,2175,7.9,1.9,26.6,52.5,2.7,9.3,25.7,27.5,62.8,11.6,60.6,75115,8.1,13.7,38.0,36.9,31.4,10.4,6.7,1.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121008904,648016.4640658872,-745554.3652080398,3.0723679051075483,5064,2.6,0.4,28.0,82.9,2.2,18.2,26.8,2.1,55.6,12.3,37.3,85625,1.7,4.5,81.9,29.1,36.9,0.0,1.8,7.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009000,650212.8628962635,-746276.8915697898,3.1921389425824938,5300,1.1,0.0,20.1,87.1,2.4,7.1,29.2,1.3,47.3,3.8,48.2,109388,0.6,3.5,82.5,31.3,32.9,0.4,0.0,3.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009101,651560.8147673093,-746676.9043478804,1.7242202053499243,5270,2.2,2.1,22.0,75.4,2.2,20.6,18.7,4.5,72.7,18.0,56.9,76713,5.3,11.7,69.7,84.6,33.5,1.1,6.0,2.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009102,652559.662317626,-746694.145588907,1.6133009493307455,3369,6.6,3.8,19.6,75.0,1.7,22.7,30.1,5.1,69.4,23.8,62.0,80433,4.1,8.7,67.5,40.2,34.0,1.8,13.9,10.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009200,654756.6933092084,-746164.6536353544,3.5472045245755073,7323,10.9,1.5,23.5,62.6,2.4,13.7,29.7,16.5,69.8,14.0,74.0,70197,7.8,20.6,65.4,47.2,33.8,0.0,8.5,5.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009300,653087.0219761666,-745283.0255275066,2.453421255709941,5117,5.4,0.6,22.8,77.5,0.0,18.5,46.2,10.4,55.9,6.7,41.9,110257,2.6,15.0,93.2,26.4,33.7,0.0,7.3,4.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009402,654498.3966217387,-745206.0668116078,1.362948081047368,5124,15.9,1.2,23.6,78.0,3.1,18.4,32.1,9.5,75.4,10.7,86.4,71285,2.2,20.0,59.1,82.6,27.9,0.0,8.8,1.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009403,654938.5548673336,-744129.6199358026,1.1812120424471948,5042,10.5,8.0,28.1,54.5,2.7,8.2,35.0,10.6,76.6,9.6,75.4,54537,5.0,13.4,47.2,48.1,33.0,1.3,25.9,6.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009404,655604.731915728,-743350.9261111098,2.074385785772563,4274,2.4,0.4,26.0,77.9,2.0,14.7,32.2,1.4,64.4,15.5,39.3,74761,1.7,6.9,72.9,46.9,35.5,0.0,3.1,6.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009501,651483.2382914068,-744466.6485978498,4.538692762329475,3617,1.6,0.7,23.6,83.9,1.9,16.3,40.2,0.0,41.7,17.0,20.5,144712,0.0,3.7,97.3,18.1,55.0,0.0,2.1,8.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009502,652487.913245831,-743032.8096155876,1.8723083368276816,3447,0.8,3.5,22.9,63.4,0.0,23.4,26.7,2.1,68.9,30.0,52.1,83143,6.3,10.1,74.3,21.2,44.6,0.0,13.1,5.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009601,653250.9965518243,-742525.7756369364,0.8239066212771249,2640,1.0,4.4,22.9,82.6,0.9,22.5,19.6,3.9,72.8,19.1,67.9,104519,0.0,5.4,80.5,46.5,28.2,0.0,1.2,1.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009602,654764.9766925157,-742745.3373142324,2.3812124994797936,5078,4.0,2.0,25.7,75.9,2.6,24.3,37.6,2.5,60.5,15.9,49.9,91452,1.1,7.0,76.3,27.4,44.8,0.0,13.1,8.5,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009603,653462.9267562494,-743856.0520073236,1.8825826356549422,4655,1.1,1.1,22.9,77.5,3.6,25.0,27.8,8.2,71.9,19.2,55.7,82452,1.7,8.2,73.7,29.5,34.7,0.0,9.4,3.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009700,647158.1018779026,-742968.330636848,10.898245750987982,3874,0.0,2.0,23.1,82.3,4.5,0.0,11.4,2.2,16.6,16.2,9.6,210667,3.5,1.9,84.3,9.4,42.8,0.0,2.6,6.5,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009801,649561.5401482302,-743648.7119979035,5.694625241819733,4543,0.9,1.3,21.6,82.8,2.6,11.7,34.8,1.8,39.3,18.8,29.2,130313,2.1,4.1,89.7,5.7,45.9,0.0,13.2,7.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009802,648807.5785732926,-740448.8494922642,10.764600537098909,4461,0.0,0.5,21.8,86.8,1.3,23.0,30.8,2.4,35.0,14.5,42.2,152885,1.6,4.2,80.5,12.9,45.1,0.3,4.7,5.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121009900,651626.7050544415,-741063.0314663297,7.832676433662391,5280,0.6,0.5,22.5,88.6,3.6,18.6,16.6,2.5,41.6,9.5,29.6,138654,0.0,3.8,96.1,18.6,37.1,0.0,0.5,4.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010001,653598.6029844893,-740618.2338870628,4.092839449727606,4834,3.0,1.7,22.2,77.6,1.5,14.8,59.9,3.5,55.3,21.3,28.9,102917,2.3,6.0,74.3,23.8,39.4,0.0,2.3,2.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010002,655044.9620469401,-740028.2252138377,6.37535157026989,7768,1.1,2.2,22.5,87.0,5.0,17.0,32.6,3.2,50.1,19.9,37.9,143516,0.0,3.4,86.9,19.1,43.8,0.6,6.7,7.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010106,657400.9457686464,-727285.0208817055,6.815251761926907,4444,3.6,3.9,28.7,60.1,4.0,14.6,31.7,8.7,42.9,5.0,49.2,75375,0.0,4.8,68.8,43.7,39.1,0.0,1.9,6.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010107,659881.5112933768,-728146.5102543278,5.363271945850963,1920,4.6,1.7,26.9,75.7,5.0,0.0,100.0,4.0,7.4,5.2,2.9,200568,0.7,2.7,95.6,8.8,55.5,0.0,1.0,10.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010108,661989.6402692434,-729029.3933842796,5.011260569588424,3806,3.4,1.0,30.4,72.8,2.5,8.2,43.6,1.7,26.9,8.1,23.2,131411,0.7,4.3,76.2,17.9,50.4,0.7,4.6,6.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010110,654509.9774756221,-734273.5951226001,5.406440983071588,7438,9.7,8.1,21.0,65.7,1.7,7.9,31.7,8.2,59.2,13.4,59.3,72896,4.0,15.3,72.5,41.8,35.1,0.0,17.7,5.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010113,654023.3059312976,-735937.5843868325,2.2129695152178996,5469,3.6,3.2,22.8,55.8,1.2,12.0,35.5,18.8,48.9,20.7,83.2,58765,10.6,7.7,50.6,34.9,31.6,1.0,4.3,0.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010114,653549.0289304951,-737733.3250365307,4.072674051612398,6775,10.8,0.3,22.6,61.5,3.6,15.3,46.3,15.2,48.3,5.5,53.1,68698,4.5,5.1,73.5,5.3,32.7,0.0,8.3,5.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010115,655178.2197727695,-736743.5301307839,3.4939699720728665,2774,4.7,0.0,18.2,68.6,2.4,7.6,31.6,3.0,39.4,4.3,44.9,129722,0.0,2.8,78.2,20.8,48.0,0.6,4.3,9.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010117,654671.9100366705,-729646.5711198321,1.369207820629264,4286,5.9,0.7,25.0,50.0,1.5,8.8,31.1,18.6,59.7,2.3,85.7,58725,8.1,9.0,41.9,32.2,31.4,0.0,1.0,2.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010118,655596.3483208568,-728318.147449026,1.9746569309248656,5854,7.5,0.5,23.9,30.1,6.4,3.6,43.1,27.4,41.3,10.7,77.3,51728,13.2,13.6,63.7,18.1,31.4,1.7,9.9,3.6,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010119,655877.3168471055,-726367.9235335412,2.161477082693127,6002,3.8,2.2,28.4,42.6,11.4,9.7,43.6,15.2,49.9,8.9,78.8,48530,11.2,33.9,36.0,32.0,27.9,1.2,8.7,1.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010120,656244.4252438699,-725054.5846168583,1.0413651033990325,2365,1.2,1.5,26.4,48.9,2.7,17.8,21.4,14.0,52.2,8.3,64.0,74884,2.9,8.7,71.9,53.1,31.8,0.8,1.7,5.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010121,653684.3884403536,-733100.7921844977,2.1012245068823345,2140,4.2,2.5,22.7,74.0,1.9,12.4,37.6,2.7,56.5,12.0,35.1,86625,1.4,6.1,88.5,19.8,44.2,0.0,12.9,9.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010122,655348.7606983627,-731101.4134006867,3.2275230244282747,6369,26.9,2.8,27.4,79.1,4.4,23.5,29.8,2.3,49.0,12.5,68.4,85966,0.4,7.8,40.1,48.4,33.2,0.6,7.7,2.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010123,654199.4662201854,-731646.4421998028,2.7869172838073313,5047,8.4,0.5,22.6,62.6,1.1,18.1,31.8,7.6,56.0,4.4,45.0,76567,4.5,9.7,65.4,29.6,38.4,2.5,4.9,4.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010204,649394.3745763516,-733867.8901908875,9.790293840366907,5161,1.4,1.5,24.9,83.5,0.7,20.5,35.9,2.0,14.6,9.7,2.6,169881,0.0,1.8,94.4,14.2,46.3,0.0,0.9,7.2,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010205,651892.189578579,-733698.4953666137,6.622536440724168,5350,2.2,0.5,26.1,73.4,2.0,19.4,24.6,2.8,48.1,0.8,18.1,101341,5.9,5.7,91.6,30.2,44.8,0.0,7.6,3.1,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010206,649406.5946396124,-736985.1141544593,14.85316596130158,5703,0.4,0.7,22.0,84.7,2.4,11.4,16.7,0.6,28.2,10.8,6.3,188000,0.0,4.0,87.9,14.4,50.1,1.0,0.6,7.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010208,654013.4852112939,-726461.430206814,6.173255149051351,4308,14.9,0.9,29.8,66.2,5.7,19.8,32.6,13.6,61.5,14.6,80.2,66949,10.2,6.5,63.7,33.3,37.4,0.0,23.6,7.0,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010209,653820.6607684151,-728576.282111901,3.911845464547079,5699,7.9,0.7,26.2,52.2,3.8,11.3,29.4,9.4,62.3,6.2,75.1,60576,4.6,6.3,47.7,45.9,35.4,0.0,4.0,0.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010210,652742.1755890042,-730671.6228815431,4.720675783111191,6618,7.1,0.9,29.4,61.7,3.1,15.4,26.2,9.9,42.2,1.8,43.3,73761,2.7,4.2,70.9,31.6,36.5,0.0,2.6,3.5,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010211,651542.3698927414,-738660.8648346601,3.8717672762346047,2691,0.5,0.0,19.9,80.8,5.9,8.8,19.6,3.1,25.2,15.4,10.5,150801,0.0,2.4,95.5,4.0,44.8,2.9,0.8,4.7,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010212,652248.6452160975,-736438.7990738177,3.319935878737716,5464,9.3,3.6,25.6,50.0,3.5,16.3,40.2,24.2,38.2,11.9,52.6,62974,11.9,26.6,70.2,13.4,33.0,0.0,8.7,2.9,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010301,628681.195494659,-766177.9656897859,86.94753450207938,18602,2.0,0.0,38.8,45.3,8.6,15.8,28.3,7.3,31.0,10.1,23.6,71382,7.6,5.1,9.0,22.1,36.6,0.5,1.3,9.3,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010303,635297.8293832849,-758117.049208508,35.106968313515615,10933,3.0,0.0,31.8,48.1,7.7,7.9,40.4,10.5,41.4,7.9,27.5,68540,10.0,8.5,0.2,26.0,34.6,0.0,2.4,8.4,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
13121010304,636339.4543590273,-764135.5571787371,39.67395896625856,16206,1.6,0.3,37.2,47.4,9.2,0.0,30.3,14.9,25.7,9.8,15.7,78743,5.2,5.5,5.1,16.3,37.4,0.0,0.7,11.8,0.4081990121015613,0.4025427790825864,0.3236119123878489,0.34927686108295086,0.28392802904294245
